plataforma,fecha,campaña,impresiones,clics,costo
Meta Ads,2022-04-09,CAMPAIGN124131,103,1,0.046
Meta Ads,2022-04-10,CAMPAIGN124131,97,1,0.054
Meta Ads,2022-04-11,CAMPAIGN124131,46,0,0.018
Meta Ads,2022-04-12,CAMPAIGN124514,27017,1009,11.936
Meta Ads,2022-04-13,CAMPAIGN124514,14315,543,6.544
Meta Ads,2022-04-14,CAMPAIGN124514,8573,221,6.784
Meta Ads,2022-04-15,CAMPAIGN124514,6082,182,2.522
Meta Ads,2022-04-16,CAMPAIGN124514,4659,114,3.742
Meta Ads,2022-04-17,CAMPAIGN124514,3599,114,1.498
Meta Ads,2022-04-18,CAMPAIGN124514,2390,30,1.336
Meta Ads,2022-04-19,CAMPAIGN124514,2080,28,1.112
Meta Ads,2022-04-20,CAMPAIGN124514,1217,45,0.594
Meta Ads,2022-04-21,CAMPAIGN124514,667,12,0.498
Meta Ads,2022-04-22,CAMPAIGN124514,560,5,0.332
Meta Ads,2022-04-23,CAMPAIGN124514,514,21,0.264
Meta Ads,2022-04-24,CAMPAIGN124514,326,3,0.19
Meta Ads,2022-04-25,CAMPAIGN124514,48,2,0.046
Meta Ads,2022-04-26,CAMPAIGN124514,6,0,0.002
Meta Ads,2022-04-27,CAMPAIGN124333,173126,7078,72.306
Meta Ads,2022-04-28,CAMPAIGN124333,57528,2948,30.024
Meta Ads,2022-04-29,CAMPAIGN124333,25927,576,24.824
Meta Ads,2022-04-30,CAMPAIGN124333,22537,756,9.55
Meta Ads,2022-05-01,CAMPAIGN124333,16581,335,13.348
Meta Ads,2022-05-02,CAMPAIGN124333,10073,170,5.93
Meta Ads,2022-05-03,CAMPAIGN124333,9986,205,6.554
Meta Ads,2022-05-04,CAMPAIGN124333,8164,159,7.478
Meta Ads,2022-05-05,CAMPAIGN124333,6396,134,3.968
Meta Ads,2022-05-06,CAMPAIGN124333,3545,68,2.44
Meta Ads,2022-05-07,CAMPAIGN124333,3476,168,1.862
Meta Ads,2022-05-08,CAMPAIGN124333,2452,79,0.968
Meta Ads,2022-05-09,CAMPAIGN124333,1857,87,1.118
Meta Ads,2022-05-10,CAMPAIGN124333,1499,17,1.002
Meta Ads,2022-05-11,CAMPAIGN124333,1498,34,0.986
Meta Ads,2022-05-12,CAMPAIGN124333,1238,23,0.924
Meta Ads,2022-05-13,CAMPAIGN124333,615,8,0.384
Meta Ads,2022-05-14,CAMPAIGN124333,572,23,0.352
Meta Ads,2022-05-15,CAMPAIGN124333,461,7,0.196
Meta Ads,2022-05-16,CAMPAIGN124333,407,9,0.192
Meta Ads,2022-05-17,CAMPAIGN124333,301,8,0.12
Meta Ads,2022-05-18,CAMPAIGN124333,268,0,0.142
Meta Ads,2022-05-19,CAMPAIGN124333,167,1,0.114
Meta Ads,2022-05-20,CAMPAIGN124333,137,2,0.1
Meta Ads,2022-05-21,CAMPAIGN124333,135,1,0.124
Meta Ads,2022-05-22,CAMPAIGN124333,113,0,0.078
Meta Ads,2022-05-23,CAMPAIGN124333,95,0,0.054
Meta Ads,2022-05-24,CAMPAIGN124333,74,4,0.032
Meta Ads,2022-05-25,CAMPAIGN124333,45,0,0.028
Meta Ads,2022-05-26,CAMPAIGN124333,14,0,0.002
Meta Ads,2022-05-27,CAMPAIGN124144,365087,15977,52.398
Meta Ads,2022-05-28,CAMPAIGN123887,694157,21652,89.5939998
Meta Ads,2022-05-29,CAMPAIGN124251,259346,9895,33.06
Meta Ads,2022-05-30,CAMPAIGN124269,239624,3791,97.2000004
Meta Ads,2022-05-31,CAMPAIGN124487,55662,2698,42.03
Meta Ads,2022-06-01,CAMPAIGN124487,51542,2952,48.19
Meta Ads,2022-06-02,CAMPAIGN124487,21021,1107,18.168
Meta Ads,2022-06-03,CAMPAIGN124487,15077,753,11.606
Meta Ads,2022-06-04,CAMPAIGN124400,118941,8413,29.888
Meta Ads,2022-06-05,CAMPAIGN124400,76770,5705,23.084
Meta Ads,2022-06-06,CAMPAIGN124400,27384,2426,9.908
Meta Ads,2022-06-07,CAMPAIGN124400,27197,1767,6.916
Meta Ads,2022-06-08,CAMPAIGN124290,216472,19249,74.982
Meta Ads,2022-06-09,CAMPAIGN124290,173122,14620,62.262
Meta Ads,2022-06-10,CAMPAIGN124290,83578,9218,40.44
Meta Ads,2022-06-11,CAMPAIGN124290,55612,6160,27.91
Meta Ads,2022-06-12,CAMPAIGN123582,1609212,70613,425.9900002
Meta Ads,2022-06-13,CAMPAIGN123582,899597,49992,305.84
Meta Ads,2022-06-14,CAMPAIGN123582,865455,46259,281.496
Meta Ads,2022-06-15,CAMPAIGN123582,239975,14238,86.4740002
Meta Ads,2022-06-16,CAMPAIGN124480,61277,3099,27.332
Meta Ads,2022-06-17,CAMPAIGN124480,56043,3123,30.586
Meta Ads,2022-06-18,CAMPAIGN124480,38296,1875,17.714
Meta Ads,2022-06-19,CAMPAIGN124480,37191,1697,16.158
Meta Ads,2022-06-20,CAMPAIGN124413,111348,6989,29.392
Meta Ads,2022-06-21,CAMPAIGN124413,68740,4685,21.872
Meta Ads,2022-06-22,CAMPAIGN124413,35600,2553,11.766
Meta Ads,2022-06-23,CAMPAIGN124413,31291,1813,8.766
Meta Ads,2022-06-24,CAMPAIGN124455,81113,5158,18.2239998
Meta Ads,2022-06-25,CAMPAIGN124455,80307,6173,19.932
Meta Ads,2022-06-26,CAMPAIGN124455,29559,2855,9.956
Meta Ads,2022-06-27,CAMPAIGN124455,20100,1305,4.486
Meta Ads,2022-06-28,CAMPAIGN123694,1179130,14947,172.956
Meta Ads,2022-06-29,CAMPAIGN123694,2074,30,0.236
Meta Ads,2022-06-30,CAMPAIGN124429,98159,1574,23.202
Meta Ads,2022-07-01,CAMPAIGN124429,75785,161,11.994
Meta Ads,2022-07-02,CAMPAIGN124429,61228,1015,12.796
Meta Ads,2022-07-03,CAMPAIGN123730,1047657,4333,126.318
Meta Ads,2022-07-04,CAMPAIGN123730,975326,4249,99.682
Meta Ads,2022-07-05,CAMPAIGN123730,948175,3936,104.4259998
Meta Ads,2022-07-06,CAMPAIGN123730,381895,1122,43.778
Meta Ads,2022-07-07,CAMPAIGN123730,369766,1652,42.546
Meta Ads,2022-07-08,CAMPAIGN123730,203054,505,22.85
Meta Ads,2022-07-09,CAMPAIGN123962,576241,1501,65.874
Meta Ads,2022-07-10,CAMPAIGN123962,552083,3370,81.4360002
Meta Ads,2022-07-11,CAMPAIGN123962,472117,1222,50.326
Meta Ads,2022-07-12,CAMPAIGN123962,432468,2001,70.164
Meta Ads,2022-07-13,CAMPAIGN123885,697287,5282,166.884
Meta Ads,2022-07-14,CAMPAIGN123885,345581,2553,76.33
Meta Ads,2022-07-15,CAMPAIGN123885,83225,593,18.71
Meta Ads,2022-07-16,CAMPAIGN123885,49681,496,24.962
Meta Ads,2022-07-17,CAMPAIGN123885,170,1,0.044
Meta Ads,2022-07-18,CAMPAIGN123473,2097904,1385,199.7999996
Meta Ads,2022-07-19,CAMPAIGN123473,1038552,627,87.848
Meta Ads,2022-07-20,CAMPAIGN123473,461510,266,38.15
Meta Ads,2022-07-21,CAMPAIGN123473,127392,85,10.014
Meta Ads,2022-07-22,CAMPAIGN123473,39804,48,6.27
Meta Ads,2022-07-23,CAMPAIGN123305,4286878,11434,239.7999994
Meta Ads,2022-07-24,CAMPAIGN123305,2124771,5261,103.994
Meta Ads,2022-07-25,CAMPAIGN123305,962608,2388,45.82
Meta Ads,2022-07-26,CAMPAIGN123305,446314,1008,19.44
Meta Ads,2022-07-27,CAMPAIGN123305,24677,80,1.462
Meta Ads,2022-07-28,CAMPAIGN123811,831698,14955,164.572
Meta Ads,2022-07-29,CAMPAIGN123811,273208,6464,59.876
Meta Ads,2022-07-30,CAMPAIGN123811,139852,4594,44.444
Meta Ads,2022-07-31,CAMPAIGN123811,35383,763,11.816
Meta Ads,2022-08-01,CAMPAIGN123811,5122,271,2.404
Meta Ads,2022-08-02,CAMPAIGN123390,2880663,34389,341.4
Meta Ads,2022-08-03,CAMPAIGN123390,1019935,14969,122.136
Meta Ads,2022-08-04,CAMPAIGN123390,622769,10938,97.826
Meta Ads,2022-08-05,CAMPAIGN123390,79318,1212,17.078
Meta Ads,2022-08-06,CAMPAIGN123390,52615,1138,9.534
Meta Ads,2022-08-07,CAMPAIGN123184,8349944,23114,599.7999998
Meta Ads,2022-08-08,CAMPAIGN123184,4113584,11033,265.574
Meta Ads,2022-08-09,CAMPAIGN123184,1748691,5160,115.4160002
Meta Ads,2022-08-10,CAMPAIGN123184,623643,1496,40.34
Meta Ads,2022-08-11,CAMPAIGN123184,74797,461,8.936
Meta Ads,2022-08-12,CAMPAIGN123414,2649954,4478,199.8
Meta Ads,2022-08-13,CAMPAIGN123414,1349053,2421,92.3
Meta Ads,2022-08-14,CAMPAIGN123414,479368,866,34.062
Meta Ads,2022-08-15,CAMPAIGN123414,163402,254,12.004
Meta Ads,2022-08-16,CAMPAIGN123414,36687,165,4.636
Meta Ads,2022-08-17,CAMPAIGN123648,1334019,13519,241.1479998
Meta Ads,2022-08-18,CAMPAIGN123648,399166,4369,67.258
Meta Ads,2022-08-19,CAMPAIGN123648,318626,4299,69.976
Meta Ads,2022-08-20,CAMPAIGN123648,101271,1312,36.644
Meta Ads,2022-08-21,CAMPAIGN123648,221,4,0.06
Meta Ads,2022-08-22,CAMPAIGN123308,4241744,53454,413.0000002
Meta Ads,2022-08-23,CAMPAIGN123308,1333229,19405,133.462
Meta Ads,2022-08-24,CAMPAIGN123308,711441,13517,101.5100002
Meta Ads,2022-08-25,CAMPAIGN123308,307397,5148,60.218
Meta Ads,2022-08-26,CAMPAIGN123308,9196,232,1.322
Meta Ads,2022-08-27,CAMPAIGN123484,2055552,1401,243.046
Meta Ads,2022-08-28,CAMPAIGN123484,1762070,1529,272.286
Meta Ads,2022-08-29,CAMPAIGN123484,1134132,1525,187.5140002
Meta Ads,2022-08-30,CAMPAIGN123484,391736,252,37.082
Meta Ads,2022-08-31,CAMPAIGN123484,80634,170,13.442
Meta Ads,2022-09-01,CAMPAIGN124268,240723,2051,64.154
Meta Ads,2022-09-02,CAMPAIGN124268,145823,1134,31.99
Meta Ads,2022-09-03,CAMPAIGN124268,25102,288,11.752
Meta Ads,2022-09-04,CAMPAIGN124268,11129,83,3.232
Meta Ads,2022-09-05,CAMPAIGN124268,918,8,0.238
Meta Ads,2022-09-06,CAMPAIGN124103,416955,7984,93.682
Meta Ads,2022-09-07,CAMPAIGN124103,242884,6723,61.078
Meta Ads,2022-09-08,CAMPAIGN124103,50198,1598,20.918
Meta Ads,2022-09-09,CAMPAIGN124103,42791,818,12.084
Meta Ads,2022-09-10,CAMPAIGN124103,3306,188,1.658
Meta Ads,2022-09-11,CAMPAIGN123190,7881193,26224,871.254
Meta Ads,2022-09-12,CAMPAIGN123190,7260273,25309,731.302
Meta Ads,2022-09-13,CAMPAIGN123190,4556892,21075,528.5459994
Meta Ads,2022-09-14,CAMPAIGN123190,1988385,5863,147.642
Meta Ads,2022-09-15,CAMPAIGN123190,145713,903,16.362
Meta Ads,2022-09-16,CAMPAIGN124066,460543,5092,92.522
Meta Ads,2022-09-17,CAMPAIGN124066,296980,3379,45.33
Meta Ads,2022-09-18,CAMPAIGN124066,41384,626,15.712
Meta Ads,2022-09-19,CAMPAIGN124066,11119,135,2.83
Meta Ads,2022-09-20,CAMPAIGN124066,2490,44,0.598
Meta Ads,2022-09-21,CAMPAIGN123339,3465624,7082,413.5339998
Meta Ads,2022-09-22,CAMPAIGN123339,3106486,7031,317.9879998
Meta Ads,2022-09-23,CAMPAIGN123339,1521687,3443,186.2660006
Meta Ads,2022-09-24,CAMPAIGN123339,665448,1361,56.93
Meta Ads,2022-09-25,CAMPAIGN123339,65781,250,8.012
Meta Ads,2022-09-26,CAMPAIGN123515,1926800,25183,205.566
Meta Ads,2022-09-27,CAMPAIGN123515,981020,15664,108.102
Meta Ads,2022-09-28,CAMPAIGN123515,240508,3777,37.52
Meta Ads,2022-09-29,CAMPAIGN123515,144301,2437,22.226
Meta Ads,2022-09-30,CAMPAIGN123515,9389,171,1.068
Meta Ads,2022-10-01,CAMPAIGN123958,583004,11035,294.768
Meta Ads,2022-10-02,CAMPAIGN123958,143221,2511,65.946
Meta Ads,2022-10-03,CAMPAIGN123958,102938,2066,60.032
Meta Ads,2022-10-04,CAMPAIGN123958,31204,557,17.442
Meta Ads,2022-10-05,CAMPAIGN123149,14830352,13431,732.6439992
Meta Ads,2022-10-06,CAMPAIGN123149,4757802,6108,219.2019994
Meta Ads,2022-10-07,CAMPAIGN123149,1306249,1248,64.154
Meta Ads,2022-10-08,CAMPAIGN123149,4531,0,0.218
Meta Ads,2022-10-09,CAMPAIGN123149,2214,0,0.1
Meta Ads,2022-10-10,CAMPAIGN124492,47827,373,17.2280008
Meta Ads,2022-10-11,CAMPAIGN124492,30067,284,15.7980004
Meta Ads,2022-10-12,CAMPAIGN124492,10073,52,10.522
Meta Ads,2022-10-13,CAMPAIGN124492,7659,32,6.186
Meta Ads,2022-10-14,CAMPAIGN124492,2514,69,0.866
Meta Ads,2022-10-15,CAMPAIGN124470,67366,1154,22.7039994
Meta Ads,2022-10-16,CAMPAIGN124470,12720,394,6.998
Meta Ads,2022-10-17,CAMPAIGN124470,11103,48,9.854
Meta Ads,2022-10-18,CAMPAIGN124470,8188,31,6.744
Meta Ads,2022-10-19,CAMPAIGN124470,7123,79,4.3
Meta Ads,2022-10-20,CAMPAIGN124490,49122,322,18.0800002
Meta Ads,2022-10-21,CAMPAIGN124490,34997,184,14.898
Meta Ads,2022-10-22,CAMPAIGN124490,10612,45,11.444
Meta Ads,2022-10-23,CAMPAIGN124490,6955,28,5.214
Meta Ads,2022-10-24,CAMPAIGN124490,2054,44,0.964
Meta Ads,2022-10-25,CAMPAIGN123991,549939,8088,87.39
Meta Ads,2022-10-26,CAMPAIGN123991,438975,6597,84.0
Meta Ads,2022-10-27,CAMPAIGN123541,1790448,17722,299.7979998
Meta Ads,2022-10-28,CAMPAIGN123575,1634944,9802,299.754
Meta Ads,2022-10-29,CAMPAIGN123596,1542803,17957,199.8
Meta Ads,2022-10-30,CAMPAIGN123753,990180,15412,401.948
Meta Ads,2022-10-31,CAMPAIGN123742,1017818,14891,400.8
Meta Ads,2022-11-01,CAMPAIGN123647,1334312,646,154.7999996
Meta Ads,2022-11-02,CAMPAIGN123318,4044046,85096,1343.554
Meta Ads,2022-11-03,CAMPAIGN123318,1645954,24460,449.446
Meta Ads,2022-11-04,CAMPAIGN124072,457410,5268,42.616
Meta Ads,2022-11-05,CAMPAIGN124072,344370,4197,33.838
Meta Ads,2022-11-06,CAMPAIGN124072,307727,8298,93.128
Meta Ads,2022-11-07,CAMPAIGN124072,205342,5334,60.828
Meta Ads,2022-11-08,CAMPAIGN124072,198692,5698,65.018
Meta Ads,2022-11-09,CAMPAIGN124072,169676,4273,47.426
Meta Ads,2022-11-10,CAMPAIGN124014,524191,12658,114.4220002
Meta Ads,2022-11-11,CAMPAIGN124014,111581,3249,36.1739998
Meta Ads,2022-11-12,CAMPAIGN124014,52293,1677,18.304
Meta Ads,2022-11-13,CAMPAIGN124014,26291,772,8.5
Meta Ads,2022-11-14,CAMPAIGN124311,201710,2228,41.684
Meta Ads,2022-11-15,CAMPAIGN124311,180170,2342,46.7159998
Meta Ads,2022-11-16,CAMPAIGN123729,1048914,10629,186.76
Meta Ads,2022-11-17,CAMPAIGN123729,496526,4982,54.2219998
Meta Ads,2022-11-18,CAMPAIGN123729,234533,2591,27.318
Meta Ads,2022-11-19,CAMPAIGN123729,176609,1913,38.876
Meta Ads,2022-11-20,CAMPAIGN123729,43845,501,9.536
Meta Ads,2022-11-21,CAMPAIGN124068,459316,4847,82.3500002
Meta Ads,2022-11-22,CAMPAIGN124068,225477,5925,29.7360002
Meta Ads,2022-11-23,CAMPAIGN124068,65680,1940,17.99
Meta Ads,2022-11-24,CAMPAIGN124068,2231,22,0.176
Meta Ads,2022-11-25,CAMPAIGN124068,2077,35,0.252
Meta Ads,2022-11-26,CAMPAIGN124068,1637,29,0.256
Meta Ads,2022-11-27,CAMPAIGN123867,722649,14672,106.428001
Meta Ads,2022-11-28,CAMPAIGN123867,298914,6889,48.582
Meta Ads,2022-11-29,CAMPAIGN123867,264447,4836,34.8199998
Meta Ads,2022-11-30,CAMPAIGN123867,213348,1870,29.2159998
Meta Ads,2022-12-01,CAMPAIGN123867,127653,2154,16.7720002
Meta Ads,2022-12-02,CAMPAIGN123867,40408,580,4.334
Meta Ads,2022-12-03,CAMPAIGN123867,37082,937,6.466
Meta Ads,2022-12-04,CAMPAIGN123867,15691,431,3.246
Meta Ads,2022-12-05,CAMPAIGN123867,6393,88,0.744
Meta Ads,2022-12-06,CAMPAIGN124127,388545,7389,48.186
Meta Ads,2022-12-07,CAMPAIGN124127,376902,4095,74.232
Meta Ads,2022-12-08,CAMPAIGN124127,337891,3876,71.822
Meta Ads,2022-12-09,CAMPAIGN124127,191298,2378,44.728
Meta Ads,2022-12-10,CAMPAIGN124127,13718,121,1.018
Meta Ads,2022-12-11,CAMPAIGN123869,720797,14381,378.6480004
Meta Ads,2022-12-12,CAMPAIGN123869,182249,2446,59.1960002
Meta Ads,2022-12-13,CAMPAIGN124314,201047,3550,99.8
Meta Ads,2022-12-14,CAMPAIGN124314,200196,2933,90.346
Meta Ads,2022-12-15,CAMPAIGN123472,2103801,24791,317.058
Meta Ads,2022-12-16,CAMPAIGN123472,760230,11253,80.96
Meta Ads,2022-12-17,CAMPAIGN123472,518777,10117,55.7
Meta Ads,2022-12-18,CAMPAIGN123472,234922,4263,24.928
Meta Ads,2022-12-19,CAMPAIGN123472,141896,2318,21.216
Meta Ads,2022-12-20,CAMPAIGN123472,103939,1534,38.342
Meta Ads,2022-12-21,CAMPAIGN123472,103210,1676,11.778
Meta Ads,2022-12-22,CAMPAIGN123472,89600,1314,8.852
Meta Ads,2022-12-23,CAMPAIGN123472,18616,232,1.866
Meta Ads,2022-12-24,CAMPAIGN123624,1409897,12413,270.9940002
Meta Ads,2022-12-25,CAMPAIGN123624,463165,5310,56.9660002
Meta Ads,2022-12-26,CAMPAIGN123624,317578,3744,38.218
Meta Ads,2022-12-27,CAMPAIGN123624,231017,2922,29.1360002
Meta Ads,2022-12-28,CAMPAIGN123624,150607,1915,18.4999998
Meta Ads,2022-12-29,CAMPAIGN123624,122901,1772,14.672
Meta Ads,2022-12-30,CAMPAIGN123624,1444,36,0.806
Meta Ads,2022-12-31,CAMPAIGN123591,1559060,6505,48.588
Meta Ads,2022-01-01,CAMPAIGN123591,249635,929,7.476
Meta Ads,2022-01-02,CAMPAIGN123591,246921,856,7.716
Meta Ads,2022-01-03,CAMPAIGN123591,167610,816,5.46
Meta Ads,2022-01-04,CAMPAIGN124081,442325,786,30.396
Meta Ads,2022-01-05,CAMPAIGN124081,423891,425,13.998
Meta Ads,2022-01-06,CAMPAIGN124081,303200,520,18.418
Meta Ads,2022-01-07,CAMPAIGN124081,193077,178,6.428
Meta Ads,2022-01-08,CAMPAIGN123617,1430716,4515,27.1100002
Meta Ads,2022-01-09,CAMPAIGN123617,533100,1617,10.566
Meta Ads,2022-01-10,CAMPAIGN123617,295286,838,5.5
Meta Ads,2022-01-11,CAMPAIGN123617,275747,1132,5.556
Meta Ads,2022-01-12,CAMPAIGN123704,1138021,22545,305.1379996
Meta Ads,2022-01-13,CAMPAIGN123704,181509,4174,50.282
Meta Ads,2022-01-14,CAMPAIGN123704,103384,3359,28.768
Meta Ads,2022-01-15,CAMPAIGN123704,11973,532,6.292
Meta Ads,2022-01-16,CAMPAIGN123651,1322045,15897,401.9939998
Meta Ads,2022-01-17,CAMPAIGN123651,323431,3934,84.834
Meta Ads,2022-01-18,CAMPAIGN123651,35751,323,6.144
Meta Ads,2022-01-19,CAMPAIGN123651,19518,203,7.028
Meta Ads,2022-01-20,CAMPAIGN123924,635882,2151,40.7480004
Meta Ads,2022-01-21,CAMPAIGN123924,314706,684,13.096
Meta Ads,2022-01-22,CAMPAIGN123924,294562,564,9.286
Meta Ads,2022-01-23,CAMPAIGN123924,250009,374,6.31
Meta Ads,2022-01-24,CAMPAIGN124241,266209,3740,48.2
Meta Ads,2022-01-25,CAMPAIGN124234,274375,4310,52.4
Meta Ads,2022-01-26,CAMPAIGN124018,514143,3989,89.6
Meta Ads,2022-01-27,CAMPAIGN124042,480450,4122,96.9999998
Meta Ads,2022-01-28,CAMPAIGN123450,2275113,31646,432.744
Meta Ads,2022-01-29,CAMPAIGN123450,741108,13526,174.702
Meta Ads,2022-01-30,CAMPAIGN123450,190116,3574,38.2259998
Meta Ads,2022-01-31,CAMPAIGN123450,13981,232,2.712
Meta Ads,2022-02-01,CAMPAIGN123674,1224744,12122,227.574
Meta Ads,2022-02-02,CAMPAIGN123674,489827,8238,140.548
Meta Ads,2022-02-03,CAMPAIGN123674,55353,983,10.92
Meta Ads,2022-02-04,CAMPAIGN123674,5060,54,1.034
Meta Ads,2022-02-05,CAMPAIGN123674,1690,23,0.324
Meta Ads,2022-02-06,CAMPAIGN123435,2398825,33902,779.0699998
Meta Ads,2022-02-07,CAMPAIGN123435,913244,12737,329.038
Meta Ads,2022-02-08,CAMPAIGN123435,489211,7456,210.208
Meta Ads,2022-02-09,CAMPAIGN123435,440696,6412,143.9200002
Meta Ads,2022-02-10,CAMPAIGN123435,43722,657,16.534
Meta Ads,2022-02-11,CAMPAIGN123435,14384,246,3.83
Meta Ads,2022-02-12,CAMPAIGN124175,335799,4023,236.0500002
Meta Ads,2022-02-13,CAMPAIGN124175,207273,2527,157.3439998
Meta Ads,2022-02-14,CAMPAIGN124283,220410,4544,89.9239998
Meta Ads,2022-02-15,CAMPAIGN124283,216398,2040,63.9459998
Meta Ads,2022-02-16,CAMPAIGN124283,8914,202,2.746
Meta Ads,2022-02-17,CAMPAIGN124283,3178,100,0.906
Meta Ads,2022-02-18,CAMPAIGN124283,351,7,0.076
Meta Ads,2022-02-19,CAMPAIGN123943,607970,5438,252.0420002
Meta Ads,2022-02-20,CAMPAIGN123943,318543,2485,111.852
Meta Ads,2022-02-21,CAMPAIGN123943,207720,1775,75.952
Meta Ads,2022-02-22,CAMPAIGN123943,107312,774,39.524
Meta Ads,2022-02-23,CAMPAIGN123702,1147113,15216,307.852
Meta Ads,2022-02-24,CAMPAIGN123702,479069,6402,122.594
Meta Ads,2022-02-25,CAMPAIGN123702,419288,6604,115.8899998
Meta Ads,2022-02-26,CAMPAIGN123702,158150,2563,53.242
Meta Ads,2022-02-27,CAMPAIGN123420,2595357,45840,532.4900002
Meta Ads,2022-02-28,CAMPAIGN123420,555167,9926,121.568
Meta Ads,2022-03-01,CAMPAIGN123420,208992,5038,65.742
Meta Ads,2022-03-02,CAMPAIGN124019,513680,4202,790.0660002
Meta Ads,2022-03-03,CAMPAIGN124019,145107,1008,238.1140002
Meta Ads,2022-03-04,CAMPAIGN124364,148376,1143,250.3919996
Meta Ads,2022-03-05,CAMPAIGN124364,135925,1077,229.4
Meta Ads,2022-03-06,CAMPAIGN124261,251028,2135,391.8240002
Meta Ads,2022-03-07,CAMPAIGN124261,171493,1419,267.7719998
Meta Ads,2022-03-08,CAMPAIGN124344,165882,3098,41.418
Meta Ads,2022-03-09,CAMPAIGN124344,118572,2386,32.874
Meta Ads,2022-03-10,CAMPAIGN124344,75376,1722,21.1859998
Meta Ads,2022-03-11,CAMPAIGN124344,57100,1458,17.724
Meta Ads,2022-03-12,CAMPAIGN124344,14860,324,4.752
Meta Ads,2022-03-13,CAMPAIGN124344,10016,212,3.22
Meta Ads,2022-03-14,CAMPAIGN124344,4966,146,2.052
Meta Ads,2022-03-15,CAMPAIGN124344,448,5,0.174
Meta Ads,2022-03-16,CAMPAIGN124442,88438,2561,40.086
Meta Ads,2022-03-17,CAMPAIGN124442,70956,1750,17.886
Meta Ads,2022-03-18,CAMPAIGN124442,57322,1740,27.544
Meta Ads,2022-03-19,CAMPAIGN124442,40434,1387,19.83
Meta Ads,2022-03-20,CAMPAIGN124442,23494,784,8.462
Meta Ads,2022-03-21,CAMPAIGN124442,11616,269,3.742
Meta Ads,2022-03-22,CAMPAIGN124442,5864,253,3.526
Meta Ads,2022-03-23,CAMPAIGN124442,2242,62,0.808
Meta Ads,2022-03-24,CAMPAIGN124442,1657,19,0.346
Meta Ads,2022-03-25,CAMPAIGN124442,1217,33,0.376
Meta Ads,2022-03-26,CAMPAIGN124442,1042,26,0.382
Meta Ads,2022-03-27,CAMPAIGN124442,501,13,0.212
Meta Ads,2022-03-28,CAMPAIGN124179,332939,1362,139.6399998
Meta Ads,2022-03-29,CAMPAIGN123652,1320122,2082,112.544
Meta Ads,2022-03-30,CAMPAIGN123652,1093353,3278,95.256
Meta Ads,2022-03-31,CAMPAIGN123652,403783,2583,54.916
Meta Ads,2022-04-01,CAMPAIGN123652,398747,897,50.084
Meta Ads,2022-04-02,CAMPAIGN123438,2387826,29224,399.8
Meta Ads,2022-04-03,CAMPAIGN123436,2397112,14368,599.634
Meta Ads,2022-04-04,CAMPAIGN123378,2982329,30405,594.868
Meta Ads,2022-04-05,CAMPAIGN123378,12322,259,3.436
Meta Ads,2022-04-06,CAMPAIGN123378,3624,54,0.696
Meta Ads,2022-04-07,CAMPAIGN123378,3139,41,0.548
Meta Ads,2022-04-08,CAMPAIGN123378,1908,22,0.236
Meta Ads,2022-04-09,CAMPAIGN124350,158258,1378,51.432
Meta Ads,2022-04-10,CAMPAIGN124350,94021,941,34.588
Meta Ads,2022-04-11,CAMPAIGN124350,65296,396,22.66
Meta Ads,2022-04-12,CAMPAIGN123947,600716,4538,288.958
Meta Ads,2022-04-13,CAMPAIGN123947,591866,5195,292.042
Meta Ads,2022-04-14,CAMPAIGN124229,283193,2260,135.304
Meta Ads,2022-04-15,CAMPAIGN124229,178907,1593,87.696
Meta Ads,2022-04-16,CAMPAIGN124409,115436,904,46.11
Meta Ads,2022-04-17,CAMPAIGN124409,90621,697,40.42
Meta Ads,2022-04-18,CAMPAIGN124409,82308,803,45.018
Meta Ads,2022-04-19,CAMPAIGN123370,3067057,26267,682.844
Meta Ads,2022-04-20,CAMPAIGN123370,1201844,16798,591.956
Meta Ads,2022-04-21,CAMPAIGN123580,1617436,632,86.954
Meta Ads,2022-04-22,CAMPAIGN123580,166742,454,27.046
Meta Ads,2022-04-23,CAMPAIGN123555,1720882,5864,143.3999998
Meta Ads,2022-04-24,CAMPAIGN123555,1027109,3747,99.8000006
Meta Ads,2022-04-25,CAMPAIGN123300,4337894,19372,190.9999992
Meta Ads,2022-04-26,CAMPAIGN123300,2103484,1466,86.0
Meta Ads,2022-04-27,CAMPAIGN123554,1734279,5055,106.266
Meta Ads,2022-04-28,CAMPAIGN123554,1199982,589,59.7299998
Meta Ads,2022-04-29,CAMPAIGN123554,502818,423,27.534
Meta Ads,2022-04-30,CAMPAIGN123554,337750,154,16.906
Meta Ads,2022-05-01,CAMPAIGN123554,50539,24,2.612
Meta Ads,2022-05-02,CAMPAIGN123554,27983,12,1.446
Meta Ads,2022-05-03,CAMPAIGN123554,21846,10,1.146
Meta Ads,2022-05-04,CAMPAIGN123554,20781,7,1.082
Meta Ads,2022-05-05,CAMPAIGN123554,20216,8,0.982
Meta Ads,2022-05-06,CAMPAIGN123554,13953,9,0.696
Meta Ads,2022-05-07,CAMPAIGN123625,1403532,3223,90.6300004
Meta Ads,2022-05-08,CAMPAIGN123625,1163716,1097,89.0
Meta Ads,2022-05-09,CAMPAIGN123625,497065,2521,43.5699998
Meta Ads,2022-05-10,CAMPAIGN123301,4335758,13867,274.2640006
Meta Ads,2022-05-11,CAMPAIGN123301,2225230,4561,149.7079998
